被告拒付利息,以后经多次催要，被告以暂时经济紧张为由拒付利息，
被告向原告借款,被告乐清市××汽车服务有限公司于1997年向原告借款80000元，
被告向原告借款,2005年4月29日，被告向原告借款51000元，
被告向原告借款,2007年12月18日，被告徐文建以资金困难为借口向原告借款人民币80万元；2007年12月25日，被告徐文建又向原告借款90万元。
被告向原告借款,2007年12月16日，被告陈伟俊因周转的需要向原告借款49万元，
被告向原告借款,2007年10月20日，因经商进货周转需要，被告陈志勤向原告借款人民币15万元，
被告向原告借款,2008年4月17日，被告张××因资金短缺于2008年6月19日向原告借款人民币30000元，
被告向原告借款,被告在2008年12月14日以做生意为由，向原告借款人民币70000元整
被告向原告借款,被告赵文达以做水产生意为由向原告借款人民币380000元
被告向原告借款,2007年12月19日，被告徐××因资金周转之需，向原告杨××借款20000元，
被告向原告借款,被告乐清市××汽车服务有限公司于2004年2月10日向原告借款80000元，
被告向原告借款,2007年12月4日，被告因经商缺资向原告借款3万元，
被告向原告借款,2006年11月30日，被告因买车向原告借款15000元，
被告向原告借款,2008年2月3日，被告童樟顺因资金周转之需向原告借款40000元；2008年4月5日，被告又向原告借款40000元，约定2008年5月4日归还；同年6月11日被告第三次向原告借款30000元。
被告向原告借款,2006年3月29日，被告向原告借款8000元，
被告向原告借款,2007年12月12日，被告项××因需向原告借款500000元，
被告向原告借款,被告张甲自称生意周转，于2007年9月5日向原告借款15万元，
被告向原告借款,2007年2月23日，被告黄×因孩子治病等缺钱向原告借款10000元。
被告向原告借款,被告于2007年7月17日向原告借款70000元，
被告向原告借款,2008年10月18日，被告向原告借款人民币12500元，
被告向原告借款,2007年5月13日，被告陈益因投资公司所需向原告提出借款要求，原告予以同意，并借给被告款项壹拾万元人民币。
被告向原告借款,2008年1月25日被告又因生活所需向原告提出借款，原告借予被告壹万元人民币，
被告向原告借款,2008年7月4日，被告王伟做生意缺少资金，向原告借款50000元，
被告向原告借款,两被告为归还他人债务于2008年10月20日向原告借款25000元，于2009年1月12日向原告借款10000元，
被告向原告借款,被告因需于2007年6月1日和2008年9月28日分两次向其借款共计600000元，
被告向原告借款,2006年11月18日，被告邢××以生产生活所需为由向原告借款10万元
被告向原告借款,两被告为归还他人债务于2009年1月15日向原告借款20000元，
被告向原告借款,2008年1月1日，被告方××因资金周转不足，通过周某某的介绍向原告借款20万元，
被告向原告借款,2000年11月9日，被告潘震因需向原告借款10万元，
被告向原告借款,2001年7月4日，被告潘震再次向原告借款16万元，
被告向原告借款,2006年11月30日、2007年2月11日，被告潘学明以做生意为由，分别二次向原告借款30000元、20000元，共计50000元，
被告向原告借款,被告以经济周转为由于2008年12月19日向原告借款人民币10000元，
被告向原告借款,2007年8月20日，因经商进货周转需要，被告朱小平向原告借款人民币15万元，
被告向原告借款,被告于2007年前向原告借款10000元，
被告向原告借款,2007年8月27日，被告汪××向我借款10万元，
被告向原告借款,2008年10月22日，被告林×因资金周转困难向原告借款40000元，
被告向原告借款,2007年1月6日，被告因需向原告借款人民币15000元，
被告向原告借款,由原告借给被告160000元
被告向原告借款,2008年3月22日，被告王××因生意急需资金周转，向原告借款700000元，
被告向原告借款,2007年3月10日、8月7日、8月11日，被告王珍玲以临时资金周转为由先后向原告借款肆万元、叁万元、叁万元，
被告向原告借款,2008年7月17日，俩被告以经商资金周转困难为由向原告高××借款人民币200000元，
被告向原告借款,2008年5月8日，被告张世明向原告借得人民币20970元，
被告向原告借款,2007年1月6日，被告因需向原告借款人民币15000元，
被告向原告借款,被告冯××因资金紧张分别于2005年2月6日、2005年2月20日二次向原告借款89000元，
被告向原告借款,2007年7月25日，被告徐石××因资金周转困难，向原告借款14000元，
被告向原告借款,2009年1月18日，被告吴双盛向原告借款人民币7650元，
被告向原告借款,于2008年2月16日、2月18日分别向原告借去人民币2万元和1万元，
被告向原告借款,2008年6月10日，被告鲍惠琴以经营生意缺少资金为由提出向原告金鹛借款，当日原告就借给被告现金30000元，
被告向原告借款,2008年3月，被告吴菊芬、须宝康到原告处借款35000元，
被告向原告借款,被告于2007年6月19日向原告借款人民币100000元，
被告向原告借款,2008年7月21日，被告因需向原告借款人民币20万元，
被告向原告借款,2008年9月4日，第一被告因经商缺资向原告借款人民币70万元正，
被告向原告借款,2007年2月3日，因资金紧张，被告李群风向原告借款人民币100000元
被告向原告借款,2005年5月2日，被告潘学明以做生意为由，向原告借款20000元，
被告向原告借款,2007年4月21日，被告蔡金仙因做生意缺少资金，到原告处借款15000元，
被告向原告借款,被告因生产需要向原告借款，于2008年4月26日出具金额为2000000元的借条一份，
被告向原告借款,2007年4月9日，被告向原告借款50000元，
被告向原告借款,2008年12月16日，被告朱菊珍以资金困难为由，向原告借款200000元，
被告向原告借款,2007年2月3日，被告向原告借款人民币10000元，
被告向原告借款,2008年3月27日，第一被告以自己开设的个体袜厂急需还贷调头寸为由要求向原告借款人民币70000元，
被告向原告借款,由其个人出面及公司双重身份向原告借款200000元，
被告向原告借款,2007年9月5日，被告向原告借款本金200000元，
被告向原告借款,2007年12月13日被告又向原告借款150000元，
被告向原告借款,2008年2月3日，被告再向原告借款200000元，
被告向原告借款,2006年11月9日，被告向原告借款3万元，
被告向原告借款,2008年10月1日，被告因做生意急需资金，向原告借款24000元，
被告向原告借款,2007年6月22日，被告应浦森因资金周转，向原告借款人民币15000元，
被告向原告借款,2006年，被告孙××以生意经营需要资金周转为由向原告朱××借款18万元。2008年初，被告孙××再次以生意经营需要资金周转为由向原告提出借款。2008年3月8日，原告筹集资金27万元出借给被告孙××，并由被告孙××就两笔借款合计45万元
被告向原告借款,被告因经济困难，于2008年3月27日向原告借款人民币4万元，
被告向原告借款,2008年11月24日，马××因资金周转需要向林甲借款30万元，
被告向原告借款,2008年4月16日，被告以生意上资金周转困难为由，向原告借现金人民币13，000元，
